G0097,BEVLE-ZS-匝道,8,jr-nguyenthanhtuan-ty,1,1,59,818,0,1
G0097,BEVLE-ZS-匝道,7,jr-lethithanhtruc-ty,1,1,85,884,0,1
G0097,BEVLE-ZS-匝道,10,jr-nguyenthiphuchai-ty,1,1,73,840,0,1
G0097,BEVLE-ZS-匝道,12,jr-lethithanhtruc-ty,1,1,67,489,0,1
G0097,BEVLE-ZS-匝道,5,jr-nguyenthanhtuan-ty,1,0,0,0,0,1
G0097,BEVLE-ZS-匝道,9,jr-tangtuanminh-ty,1,1,77,996,0,1
G0097,BEVLE-ZS-匝道,6,jr-nguyenthanhtuan-ty,1,1,119,1124,0,1
G0097,BEVLE-ZS-匝道,4,jr-lethithanhtruc-ty,1,1,56,470,0,1
G0097,BEVLE-ZS-匝道,3,jr-phamxuananhvu-ty,1,1,60,658,0,1
G0097,BEVLE-ZS-匝道,11,jr-nguyenthanhtuan-ty,1,0,0,0,0,1
G0097,BEVLE-ZS-匝道,1,jr-phamxuananhvu-ty,1,1,82,675,0,1
G0097,BEVLE-ZS-匝道,2,jr-phamxuananhvu-ty,1,1,53,873,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,45,jr-nguyenthuhang-ty,1,1,128,1018,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,65,jr-lethithanhtruc-ty,1,1,43,482,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,71,jr-nguyenthanhtuan-ty,1,1,144,1471,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,62,jr-nguyenthanhtuan-ty,1,1,48,729,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,43,jr-nguyenthuhang-ty,1,0,0,0,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,61,jr-nguyenthuhang-ty,1,1,60,766,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,55,jr-nguyenthuhang-ty,1,1,40,601,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,70,jr-nguyenthanhtuan-ty,1,0,0,0,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,48,jr-nguyenthiphuchai-ty,1,1,110,1059,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,47,jr-lethithanhtruc-ty,1,1,116,801,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,46,jr-nguyenthanhtuan-ty,1,1,112,1054,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,49,jr-tangtuanminh-ty,1,1,113,1147,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,44,jr-nguyenthuhang-ty,1,0,0,0,0,1
G0098,BEVLE-ZS-最右侧车道-内-3,60,jr-nguyenthanhtuan-ty,1,1,85,876,0,1
G0099,BEVLE-ZS-隧道出入口-0319,123,jr-buihongmai-ty,1,1,35,376,0,1
G0099,BEVLE-ZS-隧道出入口-0319,119,jr-lethithanhtruc-ty,1,1,103,822,0,1
G0099,BEVLE-ZS-隧道出入口-0319,124,jr-tangtuanminh-ty,1,1,29,784,0,1
G0099,BEVLE-ZS-隧道出入口-0319,113,jr-tangtuanminh-ty,1,1,35,542,0,1
G0099,BEVLE-ZS-隧道出入口-0319,116,jr-nguyenthiphuchai-ty,1,1,86,609,0,1
G0099,BEVLE-ZS-隧道出入口-0319,112,jr-nguyennangnguyen-ty,1,1,72,936,0,1
G0099,BEVLE-ZS-隧道出入口-0319,121,jr-nguyenthanhtuan-ty,1,1,42,728,0,1
G0099,BEVLE-ZS-隧道出入口-0319,110,jr-nguyenthuhang-ty,1,1,35,825,0,1
G0099,BEVLE-ZS-隧道出入口-0319,114,jr-nguyenthuhang-ty,1,1,80,826,0,1
G0099,BEVLE-ZS-隧道出入口-0319,108,jr-nguyenthiphuchai-ty,1,1,25,665,0,1
G0099,BEVLE-ZS-隧道出入口-0319,109,jr-tangtuanminh-ty,1,1,28,391,0,1
G0099,BEVLE-ZS-隧道出入口-0319,115,jr-nguyenthuhang-ty,1,1,33,684,0,1
G0099,BEVLE-ZS-隧道出入口-0319,117,jr-nguyennangnguyen-ty,1,1,29,581,0,1
G0099,BEVLE-ZS-隧道出入口-0319,118,jr-nguyenthanhtuan-ty,1,1,55,731,0,1
G0099,BEVLE-ZS-隧道出入口-0319,111,jr-nguyennangnguyen-ty,1,1,92,878,0,1
G0099,BEVLE-ZS-隧道出入口-0319,107,jr-tangtuanminh-ty,1,0,0,0,0,1
G0099,BEVLE-ZS-隧道出入口-0319,126,jr-nguyenquangtung-ty,1,1,44,828,0,1
G0099,BEVLE-ZS-隧道出入口-0319,122,jr-nguyennangnguyen-ty,1,1,56,867,0,1
G0099,BEVLE-ZS-隧道出入口-0319,125,jr-nguyennangnguyen-ty,1,1,20,694,0,1
G0099,BEVLE-ZS-隧道出入口-0319,120,jr-nguyenthuhang-ty,1,1,107,1087,0,1
G0227,BEVLE-ZS-隧道出入口-0321,221,jr-nguyenthuhang-ty,1,1,52,741,0,1
G0227,BEVLE-ZS-隧道出入口-0321,213,jr-nguyenquangtung-ty,1,1,19,847,0,1
G0227,BEVLE-ZS-隧道出入口-0321,212,jr-nguyennangnguyen-ty,1,1,31,763,0,1
G0227,BEVLE-ZS-隧道出入口-0321,228,jr-lethithanhtruc-ty,1,1,65,567,0,1
G0227,BEVLE-ZS-隧道出入口-0321,224,jr-tangtuanminh-ty,1,1,48,874,0,1
G0227,BEVLE-ZS-隧道出入口-0321,220,jr-nguyennangnguyen-ty,1,1,29,697,0,1
G0227,BEVLE-ZS-隧道出入口-0321,223,jr-nguyenquangtung-ty,1,1,41,927,0,1
G0227,BEVLE-ZS-隧道出入口-0321,215,jr-nguyenthiphuchai-ty,1,1,55,722,0,1
G0227,BEVLE-ZS-隧道出入口-0321,211,jr-nguyenthuhang-ty,1,1,44,747,0,1
G0227,BEVLE-ZS-隧道出入口-0321,218,jr-tangtuanminh-ty,1,1,105,1325,0,1
G0227,BEVLE-ZS-隧道出入口-0321,227,jr-nguyenthuhang-ty,1,1,45,711,0,1
G0227,BEVLE-ZS-隧道出入口-0321,210,jr-buihongmai-ty,1,1,29,215,0,1
G0227,BEVLE-ZS-隧道出入口-0321,216,jr-nguyenquangtung-ty,1,1,39,827,1,1
G0227,BEVLE-ZS-隧道出入口-0321,214,jr-lethithanhtruc-ty,1,1,97,740,0,1
G0227,BEVLE-ZS-隧道出入口-0321,226,jr-buihongmai-ty,1,1,43,328,0,1
G0227,BEVLE-ZS-隧道出入口-0321,219,jr-lethithanhtruc-ty,1,1,19,712,0,1
G0227,BEVLE-ZS-隧道出入口-0321,225,jr-nguyennangnguyen-ty,1,1,45,922,0,1
G0227,BEVLE-ZS-隧道出入口-0321,209,jr-tangtuanminh-ty,1,1,77,848,0,1
G0227,BEVLE-ZS-隧道出入口-0321,222,jr-nguyennangnguyen-ty,1,1,50,645,0,1
G0227,BEVLE-ZS-隧道出入口-0321,217,jr-buihongmai-ty,1,1,37,562,0,1
G0242,BEVLE-ZS-隧道出入口-0323,26,jr-nguyenthuhang-ty,1,1,71,552,0,1
G0242,BEVLE-ZS-隧道出入口-0323,18,jr-buihongmai-ty,1,1,39,487,0,1
G0242,BEVLE-ZS-隧道出入口-0323,16,jr-lethithanhtruc-ty,1,1,90,603,0,1
G0242,BEVLE-ZS-隧道出入口-0323,28,jr-buihongmai-ty,1,1,52,536,0,1
G0242,BEVLE-ZS-隧道出入口-0323,9,jr-tangtuanminh-ty,1,1,67,781,0,1
G0242,BEVLE-ZS-隧道出入口-0323,24,jr-lethithanhtruc-ty,1,1,57,949,0,1
G0242,BEVLE-ZS-隧道出入口-0323,19,jr-tangtuanminh-ty,1,0,0,0,0,1
G0242,BEVLE-ZS-隧道出入口-0323,21,jr-tangtuanminh-ty,1,1,79,682,0,1
G0242,BEVLE-ZS-隧道出入口-0323,10,jr-lethithanhtruc-ty,1,1,20,741,0,1
G0242,BEVLE-ZS-隧道出入口-0323,12,jr-nguyenthiphuchai-ty,1,1,28,517,0,1
G0242,BEVLE-ZS-隧道出入口-0323,3,jr-nguyenquangtung-ty,1,0,0,0,0,1
G0242,BEVLE-ZS-隧道出入口-0323,27,jr-nguyenquangtung-ty,1,1,74,1153,0,1
G0242,BEVLE-ZS-隧道出入口-0323,17,jr-lethanhdo-ty,1,1,27,731,0,1
G0242,BEVLE-ZS-隧道出入口-0323,20,jr-tangtuanminh-ty,1,0,0,0,0,1
G0242,BEVLE-ZS-隧道出入口-0323,23,jr-buihongmai-ty,1,1,16,427,0,1
G0242,BEVLE-ZS-隧道出入口-0323,2,jr-tangtuanminh-ty,1,1,21,588,0,1
G0242,BEVLE-ZS-隧道出入口-0323,1,jr-nguyenthiphuchai-ty,1,1,27,490,0,1
G0242,BEVLE-ZS-隧道出入口-0323,29,jr-lethanhdo-ty,1,1,51,1333,0,1
G0242,BEVLE-ZS-隧道出入口-0323,6,jr-buihongmai-ty,1,1,48,573,0,1
G0242,BEVLE-ZS-隧道出入口-0323,5,jr-nguyennangnguyen-ty,1,1,55,781,0,1
G0242,BEVLE-ZS-隧道出入口-0323,13,jr-lethanhdo-ty,1,1,15,904,0,1
G0242,BEVLE-ZS-隧道出入口-0323,7,jr-lethithanhtruc-ty,1,1,75,584,0,1
G0242,BEVLE-ZS-隧道出入口-0323,22,jr-lethanhdo-ty,1,1,35,1002,0,1
G0242,BEVLE-ZS-隧道出入口-0323,15,jr-nguyennangnguyen-ty,1,1,75,807,0,1
G0242,BEVLE-ZS-隧道出入口-0323,14,jr-tangtuanminh-ty,1,1,37,818,0,1
G0242,BEVLE-ZS-隧道出入口-0323,8,jr-nguyenquangtung-ty,1,1,77,1107,0,1
G0242,BEVLE-ZS-隧道出入口-0323,25,jr-nguyennangnguyen-ty,1,1,89,1074,0,1
G0242,BEVLE-ZS-隧道出入口-0323,11,jr-nguyennangnguyen-ty,1,1,81,897,0,1
G0242,BEVLE-ZS-隧道出入口-0323,4,jr-nguyenthuhang-ty,1,1,23,509,0,1
G0243,BEVLE-ZS-过匝道-0325,20,jr-nguyennangnguyen-ty,1,1,27,1077,0,1
G0243,BEVLE-ZS-过匝道-越-0326,143,jr-nguyennangnguyen-ty,1,1,94,941,0,1
G0243,BEVLE-ZS-过匝道-0325,5,jr-nguyenquangtung-ty,1,1,121,1216,0,1
G0243,BEVLE-ZS-过匝道-0326,91,jr-nguyenthiphuchai-ty,1,1,75,826,0,1
G0243,BEVLE-ZS-过匝道-0325,27,jr-tranvanhieu-ty,1,1,30,1047,0,1
G0243,BEVLE-ZS-过匝道-0325,9,jr-buihongmai-ty,1,0,0,0,0,1
G0243,BEVLE-ZS-过匝道-0325,17,jr-buihongmai-ty,1,1,78,586,0,1
G0243,BEVLE-ZS-过匝道-越-0326,127,jr-nguyenphuongnam-ty,1,1,78,1083,0,1
G0243,BEVLE-ZS-过匝道-0325,23,jr-lethithanhtruc-ty,1,1,74,751,0,1
G0243,BEVLE-ZS-过匝道-越-0326,126,jr-nguyenquangtung-ty,1,1,74,1168,0,1
G0243,BEVLE-ZS-过匝道-越-0326,135,jr-nguyenthiphuchai-ty,1,1,85,843,0,1
G0243,BEVLE-ZS-过匝道-越-0326,139,jr-nguyenquangtung-ty,1,1,78,1307,0,1
G0243,BEVLE-ZS-过匝道-0326,99,jr-buihongmai-ty,1,1,136,1018,0,1
G0243,BEVLE-ZS-过匝道-0326,94,jr-dinhhongngoc-ty,1,1,52,774,0,1
G0243,BEVLE-ZS-过匝道-0326,97,jr-nguyenquangtung-ty,1,1,63,981,0,1
G0243,BEVLE-ZS-过匝道-越-0326,140,jr-nguyennangnguyen-ty,1,1,109,1285,0,1
G0243,BEVLE-ZS-过匝道-0325,25,jr-nguyenthuhang-ty,1,1,82,723,0,1
G0243,BEVLE-ZS-过匝道-越-0326,152,jr-nguyenphuongnam-ty,1,1,68,900,0,1
G0243,BEVLE-ZS-过匝道-越-0326,128,jr-nguyenmanhhung-ty,1,1,76,817,0,1
G0243,BEVLE-ZS-过匝道-0326,101,jr-nguyenthuhang-ty,1,1,80,851,0,1
G0243,BEVLE-ZS-过匝道-0325,24,jr-nguyenthuhang-ty,1,0,0,0,0,1
G0243,BEVLE-ZS-过匝道-0325,21,jr-nguyenphuongnam-ty,1,1,52,636,1,1
G0243,BEVLE-ZS-过匝道-0326,92,jr-lethanhdo-ty,1,1,54,878,0,1
G0243,BEVLE-ZS-过匝道-越-0326,146,jr-nguyenmanhhung-ty,1,1,107,1219,0,1
G0243,BEVLE-ZS-过匝道-越-0326,153,jr-lethithanhtruc-ty,1,1,55,605,0,1
G0243,BEVLE-ZS-过匝道-0326,102,jr-lethanhdo-ty,1,1,72,894,0,1
G0243,BEVLE-ZS-过匝道-越-0326,122,jr-nguyennangnguyen-ty,1,1,47,1027,0,1
G0243,BEVLE-ZS-过匝道-越-0326,136,jr-nguyenthuhang-ty,1,1,95,914,0,1
G0243,BEVLE-ZS-过匝道-0326,93,jr-lethithanhtruc-ty,1,1,89,841,1,1
G0243,BEVLE-ZS-过匝道-0326,95,jr-nguyenthuhang-ty,1,1,51,593,0,1
G0243,BEVLE-ZS-过匝道-0325,26,jr-buihongmai-ty,1,1,83,681,0,1
G0243,BEVLE-ZS-过匝道-0325,22,jr-nguyenthiphuchai-ty,1,1,58,656,0,1
G0243,BEVLE-ZS-过匝道-0325,29,jr-nguyennangnguyen-ty,1,1,108,1176,0,1
G0243,BEVLE-ZS-过匝道-0325,7,jr-buihongmai-ty,1,0,0,0,0,1
G0243,BEVLE-ZS-过匝道-越-0326,124,jr-lethithanhtruc-ty,1,1,88,798,0,1
G0243,BEVLE-ZS-过匝道-0326,103,jr-nguyennangnguyen-ty,1,1,67,1006,0,1
G0243,BEVLE-ZS-过匝道-0326,105,jr-nguyenmanhhung-ty,1,1,71,839,0,1
G0243,BEVLE-ZS-过匝道-越-0326,133,jr-lethithanhtruc-ty,1,1,114,852,0,1
G0243,BEVLE-ZS-过匝道-越-0326,151,jr-buihongmai-ty,1,1,87,625,0,1
G0243,BEVLE-ZS-过匝道-越-0326,121,jr-nguyenmanhhung-ty,1,1,49,733,0,1
G0243,BEVLE-ZS-过匝道-越-0326,123,jr-nguyennangnguyen-ty,1,1,46,683,0,1
G0243,BEVLE-ZS-过匝道-越-0326,148,jr-nguyenquangtung-ty,1,1,64,1265,0,1
G0243,BEVLE-ZS-过匝道-越-0326,149,jr-tranvanhieu-ty,1,1,52,942,0,1
G0243,BEVLE-ZS-过匝道-越-0326,138,jr-nguyenmanhhung-ty,1,1,121,1144,0,1
G0243,BEVLE-ZS-过匝道-0325,14,jr-nguyenquangtung-ty,1,0,0,0,0,1
G0243,BEVLE-ZS-过匝道-越-0326,129,jr-nguyenthiphuchai-ty,1,1,60,663,0,1
G0243,BEVLE-ZS-过匝道-越-0326,130,jr-nguyennangnguyen-ty,1,1,86,1017,0,1
G0243,BEVLE-ZS-过匝道-0325,13,jr-lethanhdo-ty,1,1,31,796,0,1
G0243,BEVLE-ZS-过匝道-0325,18,jr-nguyenthuhang-ty,1,1,79,730,0,1
G0243,BEVLE-ZS-过匝道-0325,10,jr-tranvanhieu-ty,1,1,37,1015,0,1
G0243,BEVLE-ZS-过匝道-越-0326,142,jr-nguyenmanhhung-ty,1,1,74,1037,0,1
G0243,BEVLE-ZS-过匝道-0325,3,jr-lethithanhtruc-ty,1,1,108,807,0,1
G0243,BEVLE-ZS-过匝道-0325,30,jr-nguyenquangtung-ty,1,1,22,968,0,1
G0243,BEVLE-ZS-过匝道-0325,8,jr-buihongmai-ty,1,0,0,0,0,1
G0243,BEVLE-ZS-过匝道-0325,16,jr-nguyenquangtung-ty,1,1,75,1050,0,1
G0243,BEVLE-ZS-过匝道-越-0326,137,jr-nguyennangnguyen-ty,1,1,128,1498,0,1
G0243,BEVLE-ZS-过匝道-越-0326,131,jr-lethanhdo-ty,1,1,53,682,2,1
G0243,BEVLE-ZS-过匝道-0325,12,jr-dinhhongngoc-ty,1,1,56,1051,0,1
G0243,BEVLE-ZS-过匝道-越-0326,154,jr-nguyenquangtung-ty,1,1,70,811,0,1
G0243,BEVLE-ZS-过匝道-0326,104,jr-nguyenthiphuchai-ty,1,1,63,680,0,1
G0243,BEVLE-ZS-过匝道-0326,98,jr-nguyenmanhhung-ty,1,1,65,1089,0,1
G0243,BEVLE-ZS-过匝道-0326,100,jr-nguyenphuongnam-ty,1,1,60,615,0,1
G0243,BEVLE-ZS-过匝道-0325,4,jr-nguyennangnguyen-ty,1,1,93,1013,0,1
G0243,BEVLE-ZS-过匝道-0325,15,jr-nguyenquangtung-ty,1,0,0,0,0,1
G0243,BEVLE-ZS-过匝道-越-0326,144,jr-lethithanhtruc-ty,1,1,72,778,0,1
G0243,BEVLE-ZS-过匝道-越-0326,134,jr-tranvanhieu-ty,1,1,53,805,0,1
G0243,BEVLE-ZS-过匝道-越-0326,132,jr-buihongmai-ty,1,1,76,750,0,1
G0243,BEVLE-ZS-过匝道-越-0326,125,jr-nguyenthuhang-ty,1,1,62,723,0,1
G0243,BEVLE-ZS-过匝道-越-0326,147,jr-lethanhdo-ty,1,1,112,1088,0,1
G0243,BEVLE-ZS-过匝道-越-0326,141,jr-dinhhongngoc-ty,1,1,58,1331,0,1
G0243,BEVLE-ZS-过匝道-0325,28,jr-nguyennangnguyen-ty,1,1,60,836,0,1
G0243,BEVLE-ZS-过匝道-0325,1,jr-lethanhdo-ty,1,1,87,1407,0,1
G0243,BEVLE-ZS-过匝道-0326,96,jr-nguyennangnguyen-ty,1,1,34,896,0,1
G0243,BEVLE-ZS-过匝道-0325,11,jr-nguyennangnguyen-ty,1,1,58,1072,0,1
G0243,BEVLE-ZS-过匝道-0325,6,jr-nguyenthuhang-ty,1,1,96,1139,0,1
G0243,BEVLE-ZS-过匝道-越-0326,145,jr-tranvanhieu-ty,1,1,71,1023,0,1
G0243,BEVLE-ZS-过匝道-0325,2,jr-nguyenthiphuchai-ty,1,1,94,1222,0,1
G0243,BEVLE-ZS-过匝道-0325,19,jr-tranvanhieu-ty,1,1,53,1040,1,1
G0243,BEVLE-ZS-过匝道-越-0326,150,jr-nguyennangnguyen-ty,1,1,70,942,0,1
G0722,BEVLE-ZS-隧道-越-0330,53,jr-buihongmai-ty,1,1,76,1136,0,1
G0722,BEVLE-ZS-隧道-越-0330,51,jr-lethithanhtruc-ty,1,1,78,721,0,1
G0722,BEVLE-ZS-隧道-越-0330,54,jr-nguyenthanhtuan-ty,1,1,63,693,2,1
G0722,BEVLE-ZS-隧道-越-0330,74,jr-tangtuanminh-ty,1,1,50,859,0,1
G0722,BEVLE-ZS-隧道-越-0330,61,jr-tangtuanminh-ty,1,1,54,650,0,1
G0722,BEVLE-ZS-隧道-越-0330,79,jr-nguyennangnguyen-ty,1,1,52,1009,0,1
G0722,BEVLE-ZS-隧道-越-0330,66,jr-phamxuananhvu-ty,1,1,32,600,0,1
G0722,BEVLE-ZS-隧道-越-0330,63,jr-nguyenthanhtuan-ty,1,1,72,630,0,1
G0722,BEVLE-ZS-隧道-越-0330,73,jr-lethithanhtruc-ty,1,1,78,412,0,1
G0722,BEVLE-ZS-隧道-越-0330,75,jr-nguyenthanhtuan-ty,1,1,34,532,0,1
G0722,BEVLE-ZS-隧道-越-0330,71,jr-nguyenthanhtuan-ty,1,1,78,667,0,1
G0722,BEVLE-ZS-隧道-越-0330,64,jr-tangtuanminh-ty,1,1,16,407,0,1
G0722,BEVLE-ZS-隧道-越-0330,59,jr-nguyenthanhtuan-ty,1,1,58,680,0,1
G0722,BEVLE-ZS-隧道-越-0330,68,jr-buihongmai-ty,1,1,109,1157,0,1
G0722,BEVLE-ZS-隧道-越-0330,65,jr-lethithanhtruc-ty,1,1,51,354,0,1
G0722,BEVLE-ZS-隧道-越-0330,76,jr-phamxuananhvu-ty,1,1,33,484,0,1
G0722,BEVLE-ZS-隧道-越-0330,69,jr-nguyenquangtung-ty,1,1,70,705,0,1
G0722,BEVLE-ZS-隧道-越-0330,70,jr-nguyenmanhhung-ty,1,1,30,620,0,1
G0722,BEVLE-ZS-隧道-越-0330,57,jr-phamxuananhvu-ty,1,1,92,872,0,1
G0722,BEVLE-ZS-隧道-越-0330,80,jr-nguyenthanhtuan-ty,1,1,39,499,1,1
G0722,BEVLE-ZS-隧道-越-0330,72,jr-phamxuananhvu-ty,1,1,19,427,0,1
G0722,BEVLE-ZS-隧道-越-0330,56,jr-nguyenmanhhung-ty,1,1,47,481,0,1
G0722,BEVLE-ZS-隧道-越-0330,78,jr-lethithanhtruc-ty,1,1,55,435,1,1
G0722,BEVLE-ZS-隧道-越-0330,60,jr-nguyenmanhhung-ty,1,1,92,660,0,1
G0722,BEVLE-ZS-隧道-越-0330,77,jr-nguyenmanhhung-ty,1,1,98,889,0,1
G0722,BEVLE-ZS-隧道-越-0330,52,jr-nguyenquangtung-ty,1,1,71,575,0,1
G0722,BEVLE-ZS-隧道-越-0330,55,jr-tangtuanminh-ty,1,1,51,772,0,1
G0722,BEVLE-ZS-隧道-越-0330,67,jr-tangtuanminh-ty,1,1,58,952,0,1
G0722,BEVLE-ZS-隧道-越-0330,58,jr-nguyenmanhhung-ty,1,1,30,487,0,1
G0722,BEVLE-ZS-隧道-越-0330,62,jr-nguyenquangtung-ty,1,1,46,413,0,1